branching_types,n_end,k,uscat,device,dtype,density_dtype,density_device,uscat_dtype,uscat_device
a,32,8.0,(0.7971526628126575-2.2046944133066675j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,11.313708498984761,(-1.2716020273225919+1.5662573132743125j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,16.0,(1.0035487245417463+0.09104501905173645j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,22.627416997969522,(1.1413227259961816+0.29695469320431667j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,32.0,(-1.0515019802582635-0.33525189767875635j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,45.254833995939045,(-1.3280983285922912-1.7182596096300595j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,64.0,(-1.3583439004606537-1.1595844614174922j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,90.50966799187809,(1.023917132671508-0.3080750751825925j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,128.0,(1.3480969620456076-0.6615208771022929j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,181.01933598375618,(-1.6118375855699645+1.5766955117164083j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,256.0,(0.45537464218546725+3.2204667468862382j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,362.03867196751236,(1.3191834329096286+0.2837371721849017j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,512.0,(0.9251298060795237-0.1620593689648866j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,32,724.0773439350247,(0.48248020677756864-2.3435550517659296j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,1.0,(-1.3559333625942884-0.657813448689736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,1.4142135623730951,(-0.8771443358651592-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,2.0,(1.2150327279375333-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,2.8284271247461903,(0.9594058744019134-0.17538918868292305j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,4.0,(1.2981009169165478+0.4860534030288367j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,5.656854249492381,(-1.0989021312388987+0.33813538670873344j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,8.0,(0.7971526628126591-2.204694413306666j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,11.313708498984761,(-1.2716020273225914+1.5662573132743107j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,16.0,(1.003548724541832+0.09104501905173923j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,22.627416997969522,(1.1413243662244401+0.296952468688258j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,32.0,(-1.176018680648717-0.2651437446101272j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,45.254833995939045,(-1.3586995785295939-1.6313403049963138j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,64.0,(-1.3397333248772012-1.2262328167565193j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,90.50966799187809,(0.9838842364497503-0.2930854698088622j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,128.0,(1.2578490647595961-0.631981786082995j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,181.01933598375618,(-1.5992881528035945+1.7039278195606875j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,256.0,(0.5789894552199168+2.9925351856633338j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,362.03867196751236,(1.3200673134026508+0.27578871073666145j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,512.0,(0.9065998192524594-0.14980441057936725j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,33,724.0773439350247,(0.4991326513290734-2.3433296539451773j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,1.0,(-1.3559333625942886-0.6578134486897361j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,1.4142135623730951,(-0.8771443358651592-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,2.0,(1.215032727937534-1.1253401296126977j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,2.8284271247461903,(0.959405874401914-0.17538918868292297j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,4.0,(1.298100916916548+0.48605340302883737j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,5.656854249492381,(-1.0989021312388991+0.3381353867087329j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,8.0,(0.7971526628126597-2.204694413306666j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,11.313708498984761,(-1.2716020273225936+1.5662573132743118j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,16.0,(1.003548724541833+0.09104501905173373j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,22.627416997969522,(1.141323934429451+0.29695238783174993j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,32.0,(-1.0956919443220667-0.22814725932514218j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,45.254833995939045,(-1.2918747231542127-1.6106462382191893j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,64.0,(-1.3083652089888957-1.2189418971142736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,90.50966799187809,(1.0327936964949274-0.20011136360296217j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,128.0,(1.2335691650804415-0.6839471678333549j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,181.01933598375618,(-1.4342372229712277+1.6728438439847857j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,256.0,(0.6424335830236134+3.0206464477414325j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,362.03867196751236,(1.2787824508955061+0.2712785942682302j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,512.0,(0.9089936019936664-0.14612157864024328j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,34,724.0773439350247,(0.49774821567229655-2.4696623912382716j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,1.0,(-1.3559333625942886-0.657813448689736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,1.4142135623730951,(-0.8771443358651596-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,2.0,(1.215032727937533-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,2.8284271247461903,(0.9594058744019136-0.17538918868292322j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,4.0,(1.2981009169165483+0.4860534030288368j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,5.656854249492381,(-1.0989021312388991+0.33813538670873367j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,8.0,(0.7971526628126584-2.204694413306667j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,11.313708498984761,(-1.2716020273225928+1.5662573132743123j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,16.0,(1.0035487245418344+0.09104501905173275j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,22.627416997969522,(1.1413239469052023+0.2969524493168321j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,32.0,(-1.1054672772100729-0.27625943319007373j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,45.254833995939045,(-1.2936229925930842-1.5873683170673014j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,64.0,(-1.2918063558172574-1.309961300710544j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,90.50966799187809,(1.062961600382963-0.2180144697666974j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,128.0,(1.1244343727102268-0.611182907284985j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,181.01933598375618,(-1.4167778803542597+1.7365361542124598j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,256.0,(0.7258151038670341+2.7902178682911414j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,362.03867196751236,(1.2787975370964948+0.27114454242801167j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,512.0,(0.8909823437745166-0.1345893593310454j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,35,724.0773439350247,(0.5039784119533801-2.4699129519815193j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,1.0,(-1.355933362594289-0.657813448689736j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,1.4142135623730951,(-0.8771443358651597-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,2.0,(1.2150327279375333-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,2.8284271247461903,(0.9594058744019136-0.1753891886829234j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,4.0,(1.2981009169165485+0.4860534030288366j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,5.656854249492381,(-1.0989021312388991+0.33813538670873383j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,8.0,(0.797152662812658-2.204694413306667j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,11.313708498984761,(-1.2716020273225936+1.5662573132743118j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,16.0,(1.0035487245418326+0.09104501905173108j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,22.627416997969522,(1.1413239540034028+0.2969524453928011j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,32.0,(-1.1201465066887544-0.25741413064685414j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,45.254833995939045,(-1.165878380127821-1.6167872490263657j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,64.0,(-1.3553334720427663-1.3189080677969005j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,90.50966799187809,(1.1007616874346424-0.16084052536820037j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,128.0,(1.1317485479391374-0.6031902195964083j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,181.01933598375618,(-1.2375549405484263+1.6701501247972546j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,256.0,(0.7258545692573453+2.790229844646528j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,362.03867196751236,(1.2399377530539502+0.2666153660078457j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,512.0,(0.8948173163197144-0.12850065328989135j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,36,724.0773439350247,(0.4937801009706476-2.6088596398239883j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,1.0,(-1.3559333625942886-0.6578134486897358j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,1.4142135623730951,(-0.8771443358651598-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,2.0,(1.215032727937533-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,2.8284271247461903,(0.9594058744019136-0.17538918868292347j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,4.0,(1.2981009169165483+0.4860534030288367j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,5.656854249492381,(-1.0989021312388993+0.3381353867087342j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,8.0,(0.7971526628126581-2.204694413306668j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,11.313708498984761,(-1.2716020273225928+1.5662573132743127j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,16.0,(1.0035487245418344+0.0910450190517316j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,22.627416997969522,(1.1413239533746626+0.2969524446595412j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,32.0,(-1.1103186939831582-0.25789237294150535j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,45.254833995939045,(-1.2410877821247779-1.778262780632106j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,64.0,(-1.353312726288728-1.3360194927065034j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,90.50966799187809,(1.1732302057995505-0.21132423483007035j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,128.0,(1.0573055810275829-0.5103513351030693j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,181.01933598375618,(-1.2409561729931053+1.662925658714001j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,256.0,(0.7792583438597642+2.580881763200571j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,362.03867196751236,(1.2390415841378075+0.2738251853419893j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,512.0,(0.8775272136165531-0.11774888539201371j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,37,724.0773439350247,(0.4865740200917668-2.608053137136899j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,1.0,(-1.355933362594289-0.6578134486897359j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,1.4142135623730951,(-0.8771443358651599-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,2.0,(1.2150327279375333-1.125340129612698j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,2.8284271247461903,(0.9594058744019136-0.17538918868292352j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,4.0,(1.2981009169165485+0.48605340302883654j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,5.656854249492381,(-1.0989021312388996+0.3381353867087342j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,8.0,(0.7971526628126582-2.204694413306668j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,11.313708498984761,(-1.2716020273225919+1.5662573132743125j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,16.0,(1.0035487245418335+0.09104501905173151j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,22.627416997969522,(1.141323953297624+0.2969524447382467j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,32.0,(-1.1127596784362774-0.2604904575048149j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,45.254833995939045,(-1.3832803346057252-1.6719233251398586j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,64.0,(-1.432505891952276-1.3459508674614094j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,90.50966799187809,(1.1727922078112591-0.21185509742199682j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,128.0,(1.1185849142747257-0.4730518285752855j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,181.01933598375618,(-1.0817985803012924+1.5692798374753467j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,256.0,(0.7232778402573086+2.568466511859739j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,362.03867196751236,(1.20320549114421+0.2691214006455667j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,512.0,(0.8828058426323661-0.10915124298498917j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,38,724.0773439350247,(0.46334884308928137-2.7578628387026987j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,1.0,(-1.3559333625942893-0.6578134486897361j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,1.4142135623730951,(-0.87714433586516-2.1880003395045255j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,2.0,(1.2150327279375337-1.1253401296126984j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,2.8284271247461903,(0.9594058744019138-0.17538918868292358j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,4.0,(1.2981009169165487+0.48605340302883693j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,5.656854249492381,(-1.0989021312389+0.33813538670873394j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,8.0,(0.7971526628126594-2.2046944133066684j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,11.313708498984761,(-1.2716020273225932+1.5662573132743118j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,16.0,(1.0035487245418333+0.0910450190517316j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,22.627416997969522,(1.1413239533066162+0.29695244474722354j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,32.0,(-1.1129028251875055-0.25936710358127557j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,45.254833995939045,(-1.304474445336049-1.6211714246115307j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,64.0,(-1.4485354257289798-1.2641077427081109j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,90.50966799187809,(1.242826589129772-0.2853489519557404j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,128.0,(1.0907553543067348-0.41545005802594026j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,181.01933598375618,(-1.1296298919653514+1.5029623708487097j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,256.0,(0.7571883532335181+2.3925300093607667j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,362.03867196751236,(1.2012171687020596+0.28333323167354785j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,512.0,(0.8665304286602697-0.09923506401804982j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,39,724.0773439350247,(0.43978455031210884-2.7530509268480743j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,1.0,(-1.355933362594289-0.6578134486897361j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,1.4142135623730951,(-0.8771443358651594-2.1880003395045247j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,2.0,(1.2150327279375333-1.1253401296126975j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,2.8284271247461903,(0.9594058744019138-0.17538918868292322j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,4.0,(1.2981009169165483+0.4860534030288366j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,5.656854249492381,(-1.0989021312388991+0.33813538670873394j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,8.0,(0.7971526628126588-2.204694413306668j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,11.313708498984761,(-1.271602027322594+1.5662573132743125j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,16.0,(1.0035487245418329+0.09104501905173264j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,22.627416997969522,(1.1413239533077313+0.2969524447461991j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,32.0,(-1.112628085107556-0.2595298155549851j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,45.254833995939045,(-1.3144678650250823-1.5725932395452147j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,64.0,(-1.4354057644951568-1.2623697205780824j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
a,40,90.50966799187809,(1.1657087832188968-0.33597709940636733j),cpu,<class 'numpy.float64'>,complex128,cpu,complex128,cpu
